# lon1 lat1 z1 lon2 lat2 z2 lon3 lat3 z3 slip_m rake_deg time_s
175.306843 -40.672894 -27854.240000 175.198120 -40.648812 -30977.270000 175.228661 -40.729548 -27824.860000 0.000000 0.000000 0.000000
175.394314 -40.609293 -27887.530000 175.489866 -40.539687 -27883.630000 175.379145 -40.524141 -31029.120000 4.833104 136.948795 48.832077
176.849089 -39.358953 -23178.700000 176.739934 -39.341567 -25759.060000 176.777203 -39.423054 -23067.170000 0.000000 0.000000 0.000000
176.920382 -39.295468 -23267.930000 176.995614 -39.232590 -23307.010000 176.887560 -39.213033 -25912.560000 0.000000 0.000000 0.000000
177.825701 -39.846717 -9021.485000 177.886111 -39.922996 -8270.402000 177.942150 -39.834645 -8443.782000 0.000000 0.000000 0.000000
176.849089 -39.358953 -23178.700000 176.920382 -39.295468 -23267.930000 176.811133 -39.277557 -25748.320000 0.000000 0.000000 0.000000
175.306843 -40.672894 -27854.240000 175.394314 -40.609293 -27887.530000 175.284170 -40.591599 -31020.660000 2.834360 138.276832 50.191036
175.831472 -41.327789 -13922.940000 175.829743 -41.418290 -13618.360000 175.922470 -41.384728 -13085.700000 14.140892 79.854350 26.765789
175.228661 -40.729548 -27824.860000 175.122681 -40.701830 -31111.050000 175.160085 -40.780935 -27985.240000 0.000000 0.000000 0.000000
173.844399 -42.130782 -22330.820000 173.840981 -42.041527 -24322.300000 173.758776 -42.104767 -24390.590000 0.000000 0.000000 0.000000
173.844399 -42.130782 -22330.820000 173.758776 -42.104767 -24390.590000 173.709577 -42.178646 -23646.930000 0.000000 0.000000 0.000000
174.088162 -41.996137 -21128.010000 173.994828 -41.916771 -24309.270000 173.929464 -41.979528 -24072.830000 0.000000 0.000000 0.000000
173.957839 -42.062217 -21847.150000 173.844399 -42.130782 -22330.820000 173.952985 -42.152168 -20243.770000 0.000000 0.000000 0.000000
174.111077 -41.925234 -22235.500000 174.061473 -41.849543 -24899.630000 173.994828 -41.916771 -24309.270000 0.000000 0.000000 0.000000
174.088162 -41.996137 -21128.010000 173.929464 -41.979528 -24072.830000 173.957839 -42.062217 -21847.150000 0.000000 0.000000 0.000000
174.527676 -41.800282 -19158.170000 174.529672 -41.893230 -17353.290000 174.645358 -41.829936 -17078.530000 0.000000 0.000000 0.000000
174.587004 -41.461135 -24903.110000 174.551292 -41.377442 -27209.850000 174.469578 -41.460633 -27016.860000 6.696535 134.568900 41.783192
174.763391 -41.695382 -18385.700000 174.655936 -41.742672 -18644.280000 174.761877 -41.784219 -16705.400000 2.617263 121.448265 45.409863
174.763391 -41.695382 -18385.700000 174.657783 -41.648940 -20488.550000 174.655936 -41.742672 -18644.280000 4.101727 126.700861 41.032753
174.668652 -41.377024 -25123.800000 174.630967 -41.293482 -27285.660000 174.551292 -41.377442 -27209.850000 6.037024 131.745313 41.836285
174.747971 -41.296160 -25172.810000 174.706099 -41.213191 -27219.580000 174.630967 -41.293482 -27285.660000 5.806773 128.003741 41.880505
174.858607 -41.655945 -18075.830000 174.763391 -41.695382 -18385.700000 174.860082 -41.744672 -16357.920000 4.509880 121.575358 39.571823
174.949725 -41.625758 -17812.690000 174.858607 -41.655945 -18075.830000 174.950060 -41.714431 -16137.700000 6.578954 127.037304 36.662060
174.819830 -41.217791 -25144.780000 174.766826 -41.138712 -27414.400000 174.706099 -41.213191 -27219.580000 5.899663 129.813761 40.594978
175.040236 -41.601094 -17440.580000 174.949725 -41.625758 -17812.690000 175.032416 -41.689416 -15923.470000 8.480502 126.220025 34.959953
174.881455 -41.149939 -25198.210000 174.827279 -41.072969 -27552.330000 174.766826 -41.138712 -27414.400000 6.546649 131.764950 39.482845
175.142976 -41.575825 -17035.880000 175.040236 -41.601094 -17440.580000 175.125976 -41.663000 -15688.850000 10.228466 127.609888 33.246479
174.940011 -41.089618 -25257.740000 174.886402 -41.013053 -27663.140000 174.827279 -41.072969 -27552.330000 5.678363 132.907408 40.895710
175.256075 -41.542858 -16766.290000 175.142976 -41.575825 -17035.880000 175.235385 -41.630869 -15559.090000 10.470474 129.201242 32.553162
175.376595 -41.501386 -16422.670000 175.275907 -41.455076 -17548.900000 175.256075 -41.542858 -16766.290000 12.441786 120.032217 30.861458
175.376595 -41.501386 -16422.670000 175.256075 -41.542858 -16766.290000 175.354836 -41.589818 -15445.730000 12.454099 121.669562 29.959290
175.153493 -40.903164 -25048.440000 175.100835 -40.827175 -27829.900000 175.050653 -40.868415 -27899.590000 3.374307 133.611109 45.459332
175.502550 -41.456734 -15877.980000 175.376595 -41.501386 -16422.670000 175.480698 -41.545452 -15232.830000 13.609416 109.534471 28.934486
175.502550 -41.456734 -15877.980000 175.398494 -41.412694 -17006.580000 175.376595 -41.501386 -16422.670000 13.514602 109.260647 29.848244
175.336505 -40.755563 -24987.000000 175.306843 -40.672894 -27854.240000 175.228661 -40.729548 -27824.860000 3.696159 138.806702 48.365719
175.624388 -41.411597 -15241.210000 175.502550 -41.456734 -15877.980000 175.607311 -41.500194 -14793.550000 14.577108 99.368195 27.824814
175.102597 -40.944349 -25082.680000 175.050653 -40.868415 -27899.590000 174.998333 -40.910859 -27768.680000 3.283603 139.803457 43.390240
179.520790 -36.575706 -18462.660000 179.586962 -36.484279 -18083.590000 179.481445 -36.494590 -21147.090000 0.000000 0.000000 0.000000
179.414313 -36.578007 -21635.260000 179.376796 -36.497464 -24689.940000 179.308970 -36.578352 -25007.390000 0.000000 0.000000 0.000000
179.491973 -36.744825 -16382.840000 179.556910 -36.658486 -16196.730000 179.452119 -36.659446 -18928.420000 0.000000 0.000000 0.000000
179.344496 -36.659484 -21797.710000 179.308970 -36.578352 -25007.390000 179.238541 -36.660352 -25205.290000 0.000000 0.000000 0.000000
175.413335 -40.695000 -24968.380000 175.394314 -40.609293 -27887.530000 175.306843 -40.672894 -27854.240000 3.946746 137.886263 48.715988
175.735165 -41.365299 -14554.890000 175.624388 -41.411597 -15241.210000 175.725283 -41.456668 -14196.230000 14.331782 87.303117 27.934376
175.205895 -40.858866 -25018.500000 175.160085 -40.780935 -27985.240000 175.100835 -40.827175 -27829.900000 3.012282 140.756861 48.136646
178.764237 -37.307709 -22941.530000 178.730023 -37.226972 -26262.360000 178.656117 -37.305031 -25924.770000 0.000000 0.000000 0.000000
178.764237 -37.307709 -22941.530000 178.872639 -37.313973 -20171.290000 178.837111 -37.232491 -23122.940000 0.000000 0.000000 0.000000
175.505549 -40.625541 -25081.080000 175.489866 -40.539687 -27883.630000 175.394314 -40.609293 -27887.530000 6.225901 136.564613 47.780048
175.831472 -41.327789 -13922.940000 175.735651 -41.275286 -14776.800000 175.735165 -41.365299 -14554.890000 13.090233 77.386060 29.359459
175.831472 -41.327789 -13922.940000 175.735165 -41.365299 -14554.890000 175.829743 -41.418290 -13618.360000 13.601934 79.563160 27.615444
175.931125 -41.295185 -13256.710000 175.831472 -41.327789 -13922.940000 175.922470 -41.384728 -13085.700000 14.317545 75.237002 26.476540
176.041645 -41.263838 -12580.000000 175.931125 -41.295185 -13256.710000 176.022731 -41.352299 -12499.870000 13.795742 75.721426 19.425442
175.806135 -40.412411 -24555.780000 175.792819 -40.324893 -26861.780000 175.693156 -40.399895 -27217.460000 3.180797 128.165770 53.237946
176.160315 -41.232503 -11982.190000 176.041645 -41.263838 -12580.000000 176.134583 -41.320764 -11898.680000 14.456707 80.850866 15.929924
176.271138 -41.199857 -11554.690000 176.160315 -41.232503 -11982.190000 176.253071 -41.289465 -11373.700000 15.443164 84.393358 13.728703
176.373715 -41.164527 -11289.980000 176.271138 -41.199857 -11554.690000 176.366768 -41.254690 -10992.330000 16.733367 91.902348 9.657063
175.905490 -40.336347 -24132.630000 175.887949 -40.249297 -26416.130000 175.792819 -40.324893 -26861.780000 2.627996 124.700993 54.933365
179.547275 -36.403808 -20948.160000 179.443571 -36.414890 -24422.100000 179.481445 -36.494590 -21147.090000 0.000000 0.000000 0.000000
179.800246 -36.385047 -14118.610000 179.856236 -36.305795 -13856.680000 179.729572 -36.308546 -17050.510000 0.000000 0.000000 0.000000
179.856236 -36.305795 -13856.680000 179.909078 -36.230034 -13766.510000 179.788672 -36.222538 -16800.490000 0.000000 0.000000 0.000000
179.674506 -36.227101 -20180.000000 179.626336 -36.149084 -23678.360000 179.568806 -36.234471 -23818.840000 0.000000 0.000000 0.000000
179.614052 -36.314726 -20564.110000 179.508568 -36.324213 -24167.210000 179.547275 -36.403808 -20948.160000 0.000000 0.000000 0.000000
179.614052 -36.314726 -20564.110000 179.568806 -36.234471 -23818.840000 179.508568 -36.324213 -24167.210000 0.000000 0.000000 0.000000
178.691842 -37.385286 -22532.870000 178.764237 -37.307709 -22941.530000 178.656117 -37.305031 -25924.770000 0.000000 0.000000 0.000000
178.619104 -37.465782 -22147.400000 178.582684 -37.386572 -25348.470000 178.509120 -37.463793 -24962.160000 0.000000 0.000000 0.000000
179.429769 -36.829601 -16588.200000 179.491973 -36.744825 -16382.840000 179.383342 -36.740900 -19104.760000 0.000000 0.000000 0.000000
179.276117 -36.740849 -22109.180000 179.238541 -36.660352 -25205.290000 179.170033 -36.740038 -25373.870000 0.000000 0.000000 0.000000
176.481804 -41.118412 -11144.730000 176.373715 -41.164527 -11289.980000 176.477953 -41.208820 -10783.230000 16.602407 100.108502 9.179523
176.481804 -41.118412 -11144.730000 176.377798 -41.074402 -11629.570000 176.373715 -41.164527 -11289.980000 16.348108 101.651096 9.834961
176.761305 -41.013463 -10667.380000 176.770788 -41.100542 -10226.360000 176.853506 -41.070290 -10026.310000 15.300460 93.524378 7.933376
176.984647 -40.898002 -10218.910000 177.001366 -40.992833 -9775.336000 177.084430 -40.949761 -9627.278000 13.369204 94.208785 9.212200
176.583970 -41.076659 -11026.270000 176.481804 -41.118412 -11144.730000 176.582332 -41.165317 -10630.120000 16.758820 103.006345 8.830559
176.001277 -40.258743 -23662.540000 175.973432 -40.172973 -25992.870000 175.887949 -40.249297 -26416.130000 0.000000 0.000000 0.000000
176.678164 -41.042501 -10869.580000 176.583970 -41.076659 -11026.270000 176.680617 -41.129884 -10463.400000 16.858322 100.296124 8.354187
177.610145 -38.627231 -21715.650000 177.501440 -38.616271 -24385.940000 177.546961 -38.695081 -21774.740000 0.000000 0.000000 0.000000
177.677561 -38.559739 -21780.490000 177.741770 -38.493249 -21941.660000 177.632854 -38.481228 -24542.060000 0.000000 0.000000 0.000000
176.164235 -40.110192 -22898.040000 176.131611 -40.026059 -25298.950000 176.052041 -40.099226 -25655.960000 0.000000 0.000000 0.000000
176.761305 -41.013463 -10667.380000 176.678164 -41.042501 -10869.580000 176.770788 -41.100542 -10226.360000 15.408892 95.157696 8.502113
177.205378 -40.745370 -9635.173000 177.252578 -40.836469 -9274.946000 177.317376 -40.778111 -9117.152000 8.976321 79.987183 13.606003
176.830338 -40.982991 -10538.890000 176.761305 -41.013463 -10667.380000 176.853506 -41.070290 -10026.310000 14.778227 97.175911 8.420479
176.903172 -40.944937 -10378.780000 176.804596 -40.892024 -10967.050000 176.830338 -40.982991 -10538.890000 13.120049 91.812808 11.043758
176.903172 -40.944937 -10378.780000 176.830338 -40.982991 -10538.890000 176.926021 -41.034744 -9910.275000 14.351024 91.212323 8.559368
179.484773 -37.105483 -12250.580000 179.545016 -37.181631 -10719.290000 179.597452 -37.098097 -10798.070000 0.000000 0.000000 0.000000
179.209352 -36.819091 -22326.360000 179.276117 -36.740849 -22109.180000 179.170033 -36.740038 -25373.870000 0.000000 0.000000 0.000000
177.326561 -40.629447 -9224.933000 177.397653 -40.707953 -8852.450000 177.446007 -40.642272 -8658.551000 0.000000 0.000000 0.000000
176.984647 -40.898002 -10218.910000 176.892662 -40.851367 -10692.480000 176.903172 -40.944937 -10378.780000 11.895949 90.584432 12.695877
176.984647 -40.898002 -10218.910000 176.903172 -40.944937 -10378.780000 177.001366 -40.992833 -9775.336000 13.177726 91.909992 9.501186
177.080276 -40.865756 -9927.352000 177.014378 -40.796021 -10323.810000 176.984647 -40.898002 -10218.910000 11.518515 83.294993 12.847340
177.080276 -40.865756 -9927.352000 176.984647 -40.898002 -10218.910000 177.084430 -40.949761 -9627.278000 12.638680 89.047205 10.420494
178.554568 -37.538911 -21903.590000 178.619104 -37.465782 -22147.400000 178.509120 -37.463793 -24962.160000 0.000000 0.000000 0.000000
178.576178 -37.821822 -16807.820000 178.673755 -37.896528 -14528.650000 178.708684 -37.820477 -14704.010000 0.000000 0.000000 0.000000
178.497920 -37.603096 -21672.810000 178.391744 -37.592812 -24659.890000 178.445614 -37.666606 -21714.870000 0.000000 0.000000 0.000000
178.619104 -37.465782 -22147.400000 178.691842 -37.385286 -22532.870000 178.582684 -37.386572 -25348.470000 0.000000 0.000000 0.000000
178.619104 -37.465782 -22147.400000 178.727569 -37.466796 -19737.660000 178.691842 -37.385286 -22532.870000 0.000000 0.000000 0.000000
178.554568 -37.538911 -21903.590000 178.445676 -37.529540 -24875.050000 178.497920 -37.603096 -21672.810000 0.000000 0.000000 0.000000
178.862391 -37.734049 -13551.120000 178.947490 -37.794057 -12000.940000 178.972111 -37.714336 -12462.610000 0.000000 0.000000 0.000000
177.140900 -40.804464 -9807.963000 177.080276 -40.865756 -9927.352000 177.185378 -40.895923 -9397.563000 11.348955 81.375078 11.383648
177.205378 -40.745370 -9635.173000 177.098251 -40.717892 -10096.270000 177.140900 -40.804464 -9807.963000 9.362114 78.021878 14.049446
177.205378 -40.745370 -9635.173000 177.140900 -40.804464 -9807.963000 177.252578 -40.836469 -9274.946000 9.874845 78.328714 13.071945
177.287526 -40.697335 -9359.137000 177.202496 -40.642475 -9735.796000 177.205378 -40.745370 -9635.173000 6.073041 74.680440 44.842541
176.391152 -39.899007 -21851.530000 176.349864 -39.818197 -24351.800000 176.280430 -39.885054 -24531.980000 0.000000 0.000000 0.000000
177.287526 -40.697335 -9359.137000 177.205378 -40.745370 -9635.173000 177.317376 -40.778111 -9117.152000 7.060781 77.704969 15.214581
179.092247 -36.952662 -22575.390000 178.987558 -36.943956 -25782.720000 179.035478 -37.019431 -22633.850000 0.000000 0.000000 0.000000
179.148002 -36.887821 -22494.000000 179.209352 -36.819091 -22326.360000 179.104947 -36.810135 -25624.640000 0.000000 0.000000 0.000000
179.092247 -36.952662 -22575.390000 179.197577 -36.963363 -19621.520000 179.148002 -36.887821 -22494.000000 0.000000 0.000000 0.000000
179.092247 -36.952662 -22575.390000 179.148002 -36.887821 -22494.000000 179.043831 -36.877614 -25842.720000 0.000000 0.000000 0.000000
177.326561 -40.629447 -9224.933000 177.287526 -40.697335 -9359.137000 177.397653 -40.707953 -8852.450000 2.854084 71.375651 56.040150
177.371480 -40.573606 -9083.237000 177.326561 -40.629447 -9224.933000 177.446007 -40.642272 -8658.551000 0.000000 0.000000 0.000000
176.526419 -39.766474 -21502.590000 176.485514 -39.684863 -23782.980000 176.415824 -39.751924 -24132.360000 0.000000 0.000000 0.000000
177.412780 -40.512079 -8920.223000 177.297711 -40.504160 -9434.824000 177.371480 -40.573606 -9083.237000 0.000000 0.000000 0.000000
177.412780 -40.512079 -8920.223000 177.371480 -40.573606 -9083.237000 177.487306 -40.580872 -8514.661000 0.000000 0.000000 0.000000
176.597117 -39.698875 -21312.530000 176.561087 -39.615618 -23606.190000 176.485514 -39.684863 -23782.980000 0.000000 0.000000 0.000000
177.455323 -40.447618 -8801.985000 177.412780 -40.512079 -8920.223000 177.529312 -40.516485 -8329.438000 0.000000 0.000000 0.000000
177.499674 -40.380153 -8679.073000 177.455323 -40.447618 -8801.985000 177.572450 -40.451130 -8205.281000 0.000000 0.000000 0.000000
177.547330 -40.305698 -8579.069000 177.499674 -40.380153 -8679.073000 177.616640 -40.377172 -8060.741000 0.000000 0.000000 0.000000
177.547330 -40.305698 -8579.069000 177.431161 -40.307190 -9126.354000 177.499674 -40.380153 -8679.073000 0.000000 0.000000 0.000000
177.602091 -40.216193 -8524.124000 177.487085 -40.228462 -9065.306000 177.547330 -40.305698 -8579.069000 0.000000 0.000000 0.000000
177.602091 -40.216193 -8524.124000 177.547330 -40.305698 -8579.069000 177.662521 -40.292711 -7993.969000 0.000000 0.000000 0.000000
176.815004 -39.505519 -20862.260000 176.777203 -39.423054 -23067.170000 176.705174 -39.486883 -23259.920000 0.000000 0.000000 0.000000
177.657505 -40.124656 -8575.258000 177.602091 -40.216193 -8524.124000 177.717986 -40.201657 -7931.524000 0.000000 0.000000 0.000000
176.670751 -39.632286 -21173.800000 176.634178 -39.550222 -23465.220000 176.561087 -39.615618 -23606.190000 0.000000 0.000000 0.000000
176.959291 -39.377316 -20983.930000 176.920382 -39.295468 -23267.930000 176.849089 -39.358953 -23178.700000 0.000000 0.000000 0.000000
177.713020 -40.032514 -8654.433000 177.657505 -40.124656 -8575.258000 177.773146 -40.109735 -8003.211000 0.000000 0.000000 0.000000
176.743723 -39.568924 -21030.650000 176.705174 -39.486883 -23259.920000 176.634178 -39.550222 -23465.220000 0.000000 0.000000 0.000000
177.770850 -39.938981 -8824.439000 177.713020 -40.032514 -8654.433000 177.828606 -40.017371 -8100.657000 0.000000 0.000000 0.000000
177.108441 -39.243240 -21099.410000 177.077053 -39.158072 -23198.830000 176.995614 -39.232590 -23307.010000 0.000000 0.000000 0.000000
177.825701 -39.846717 -9021.485000 177.711850 -39.861196 -9537.297000 177.770850 -39.938981 -8824.439000 0.000000 0.000000 0.000000
177.825701 -39.846717 -9021.485000 177.770850 -39.938981 -8824.439000 177.886111 -39.922996 -8270.402000 0.000000 0.000000 0.000000
177.189668 -39.168580 -20995.520000 177.157280 -39.083687 -23044.640000 177.077053 -39.158072 -23198.830000 0.000000 0.000000 0.000000
177.029951 -39.315589 -20996.450000 176.995614 -39.232590 -23307.010000 176.920382 -39.295468 -23267.930000 0.000000 0.000000 0.000000
177.873673 -39.761382 -9233.053000 177.825701 -39.846717 -9021.485000 177.942150 -39.834645 -8443.782000 0.000000 0.000000 0.000000
177.917055 -39.685300 -9413.820000 177.873673 -39.761382 -9233.053000 177.988334 -39.756544 -8588.220000 0.000000 0.000000 0.000000
178.173306 -39.382109 -8866.698000 178.086810 -39.327687 -9771.083000 178.076301 -39.434644 -9539.197000 0.000000 0.000000 0.000000
177.917055 -39.685300 -9413.820000 177.801674 -39.691409 -10034.530000 177.873673 -39.761382 -9233.053000 0.000000 0.000000 0.000000
177.965187 -39.611746 -9524.069000 177.846646 -39.613954 -10250.690000 177.917055 -39.685300 -9413.820000 0.000000 0.000000 0.000000
177.965187 -39.611746 -9524.069000 177.917055 -39.685300 -9413.820000 178.032273 -39.686556 -8707.551000 0.000000 0.000000 0.000000
178.247044 -39.035155 -9082.823000 178.308015 -39.107809 -8185.884000 178.362536 -39.028078 -7936.594000 0.000000 0.000000 0.000000
178.259268 -38.751147 -10774.790000 178.153597 -38.768454 -11776.610000 178.237306 -38.830458 -10388.040000 0.000000 0.000000 0.000000
178.259268 -38.751147 -10774.790000 178.237306 -38.830458 -10388.040000 178.343655 -38.811934 -9338.094000 0.000000 0.000000 0.000000
177.851262 -38.506701 -19625.600000 177.804036 -38.427131 -22089.770000 177.741770 -38.493249 -21941.660000 0.000000 0.000000 0.000000
178.296460 -38.679993 -10936.080000 178.259268 -38.751147 -10774.790000 178.372792 -38.745006 -9484.089000 0.000000 0.000000 0.000000
177.915241 -38.429090 -19883.990000 177.871829 -38.348910 -22524.350000 177.804036 -38.427131 -22089.770000 0.000000 0.000000 0.000000
178.342489 -38.604507 -11144.980000 178.296460 -38.679993 -10936.080000 178.411086 -38.671894 -9641.286000 0.000000 0.000000 0.000000
177.983432 -38.346100 -20295.610000 177.944283 -38.265017 -22964.540000 177.871829 -38.348910 -22524.350000 0.000000 0.000000 0.000000
178.393674 -38.519630 -11361.070000 178.342489 -38.604507 -11144.980000 178.457391 -38.590556 -9838.263000 0.000000 0.000000 0.000000
178.442306 -38.426182 -11822.740000 178.331428 -38.445907 -13116.750000 178.393674 -38.519630 -11361.070000 0.000000 0.000000 0.000000
178.442306 -38.426182 -11822.740000 178.393674 -38.519630 -11361.070000 178.505166 -38.498950 -10176.680000 0.000000 0.000000 0.000000
178.128972 -38.178482 -21031.630000 178.090654 -38.097099 -23681.650000 178.017834 -38.181298 -23349.840000 0.000000 0.000000 0.000000
178.486352 -38.324524 -12458.550000 178.442306 -38.426182 -11822.740000 178.550623 -38.397346 -10705.060000 0.000000 0.000000 0.000000
178.203929 -38.094807 -21367.910000 178.161799 -38.011259 -23910.330000 178.090654 -38.097099 -23681.650000 0.000000 0.000000 0.000000
178.519087 -38.228617 -13241.470000 178.486352 -38.324524 -12458.550000 178.593120 -38.296284 -11273.550000 0.000000 0.000000 0.000000
178.519087 -38.228617 -13241.470000 178.411648 -38.258168 -14543.940000 178.486352 -38.324524 -12458.550000 0.000000 0.000000 0.000000
178.272947 -38.014075 -21160.140000 178.232609 -37.930427 -23534.550000 178.161799 -38.011259 -23910.330000 0.000000 0.000000 0.000000
178.550600 -38.136938 -13873.540000 178.519087 -38.228617 -13241.470000 178.626629 -38.201727 -11952.080000 0.000000 0.000000 0.000000
178.341141 -37.936035 -20634.100000 178.293371 -37.859436 -23014.100000 178.232609 -37.930427 -23534.550000 0.000000 0.000000 0.000000
178.585683 -38.059495 -14333.440000 178.464325 -38.075175 -16225.960000 178.550600 -38.136938 -13873.540000 0.000000 0.000000 0.000000
178.585683 -38.059495 -14333.440000 178.550600 -38.136938 -13873.540000 178.661270 -38.123321 -12395.840000 0.000000 0.000000 0.000000
178.640164 -37.977638 -14213.180000 178.520645 -37.992662 -16077.830000 178.585683 -38.059495 -14333.440000 0.000000 0.000000 0.000000
178.640164 -37.977638 -14213.180000 178.585683 -38.059495 -14333.440000 178.699646 -38.050010 -12773.190000 0.000000 0.000000 0.000000
178.502908 -37.740841 -19192.940000 178.445614 -37.666606 -21714.870000 178.395555 -37.729289 -21965.200000 0.000000 0.000000 0.000000
178.661551 -37.546660 -19412.720000 178.619104 -37.465782 -22147.400000 178.554568 -37.538911 -21903.590000 0.000000 0.000000 0.000000
178.834232 -37.812225 -13129.600000 178.708684 -37.820477 -14704.010000 178.790636 -37.893482 -13015.640000 0.000000 0.000000 0.000000
179.305603 -37.347022 -12121.700000 179.325456 -37.440091 -10936.190000 179.408760 -37.361217 -10715.090000 0.000000 0.000000 0.000000
179.439718 -37.199179 -11880.690000 179.327889 -37.198022 -13509.940000 179.386961 -37.276010 -11798.950000 0.000000 0.000000 0.000000
179.439718 -37.199179 -11880.690000 179.386961 -37.276010 -11798.950000 179.498685 -37.281665 -10491.240000 0.000000 0.000000 0.000000
179.484773 -37.105483 -12250.580000 179.381817 -37.121127 -13476.520000 179.439718 -37.199179 -11880.690000 0.000000 0.000000 0.000000
179.484773 -37.105483 -12250.580000 179.439718 -37.199179 -11880.690000 179.545016 -37.181631 -10719.290000 0.000000 0.000000 0.000000
179.538796 -37.019467 -12251.240000 179.484773 -37.105483 -12250.580000 179.597452 -37.098097 -10798.070000 0.000000 0.000000 0.000000
179.592588 -36.925176 -12354.320000 179.538796 -37.019467 -12251.240000 179.648627 -37.004799 -10856.630000 0.000000 0.000000 0.000000
179.647215 -36.826158 -12400.260000 179.592588 -36.925176 -12354.320000 179.701030 -36.904307 -10904.060000 0.000000 0.000000 0.000000
179.699283 -36.727284 -12338.850000 179.647215 -36.826158 -12400.260000 179.754745 -36.804586 -10907.280000 0.000000 0.000000 0.000000
179.755238 -36.636269 -12285.920000 179.699283 -36.727284 -12338.850000 179.809180 -36.714109 -10726.550000 0.000000 0.000000 0.000000
179.586962 -36.484279 -18083.590000 179.547275 -36.403808 -20948.160000 179.481445 -36.494590 -21147.090000 0.000000 0.000000 0.000000
179.811465 -36.551462 -12059.340000 179.755238 -36.636269 -12285.920000 179.865127 -36.629742 -10580.470000 0.000000 0.000000 0.000000
179.840021 -35.966250 -19703.380000 179.736071 -35.976729 -23192.680000 179.787568 -36.053431 -19911.730000 0.000000 0.000000 0.000000
-179.962003 -36.028406 -13498.430000 -179.881513 -36.097755 -11384.940000 -179.842578 -36.030611 -11458.250000 0.000000 0.000000 0.000000
179.889841 -35.881255 -19796.790000 179.935653 -35.796325 -19770.100000 179.830473 -35.808439 -23232.150000 0.000000 0.000000 0.000000
179.667109 -36.396700 -17271.590000 179.614052 -36.314726 -20564.110000 179.547275 -36.403808 -20948.160000 0.000000 0.000000 0.000000
179.869049 -36.465260 -11843.180000 179.811465 -36.551462 -12059.340000 179.921450 -36.544351 -10412.320000 0.000000 0.000000 0.000000
-178.770678 -33.214278 -20635.360000 -178.873570 -33.228786 -23861.190000 -178.803075 -33.299050 -20265.130000 0.000000 0.000000 0.000000
-178.729252 -33.128730 -20523.380000 -178.675954 -33.048297 -20099.740000 -178.793280 -33.059216 -23811.810000 0.000000 0.000000 0.000000
-178.614040 -33.146984 -17074.980000 -178.573731 -33.085463 -16900.740000 -178.675954 -33.048297 -20099.740000 0.000000 0.000000 0.000000
-178.729252 -33.128730 -20523.380000 -178.835048 -33.144354 -23912.730000 -178.770678 -33.214278 -20635.360000 0.000000 0.000000 0.000000
-177.527268 -30.475721 -19197.300000 -177.484798 -30.387330 -19250.810000 -177.584248 -30.405898 -22209.120000 0.000000 0.000000 0.000000
-177.566278 -30.564717 -19143.000000 -177.663990 -30.580244 -22086.260000 -177.607208 -30.653719 -19074.310000 0.000000 0.000000 0.000000
-177.566278 -30.564717 -19143.000000 -177.527268 -30.475721 -19197.300000 -177.624086 -30.493343 -22128.420000 0.000000 0.000000 0.000000
-177.422369 -30.636037 -14892.120000 -177.516625 -30.649035 -16733.010000 -177.457256 -30.724697 -14768.540000 0.000000 0.000000 0.000000
-177.364039 -30.128305 -19463.360000 -177.259052 -30.074171 -17233.280000 -177.342212 -30.045474 -19902.960000 0.000000 0.000000 0.000000
-177.364039 -30.128305 -19463.360000 -177.342212 -30.045474 -19902.960000 -177.438402 -30.062419 -22731.030000 0.000000 0.000000 0.000000
-177.928172 -31.308081 -19797.430000 -177.891722 -31.227957 -19756.410000 -177.985370 -31.241071 -22562.480000 0.000000 0.000000 0.000000
-177.905532 -31.440560 -17602.710000 -177.949865 -31.527808 -17686.700000 -177.850872 -31.507564 -15834.700000 0.000000 0.000000 0.000000
-177.967369 -31.388730 -19794.240000 -178.065084 -31.405404 -22596.680000 -178.007453 -31.470848 -19888.930000 0.000000 0.000000 0.000000
-178.970798 -33.864418 -17096.630000 -178.889671 -33.927500 -14616.180000 -178.846700 -33.838724 -14619.670000 0.000000 0.000000 0.000000
-179.045870 -33.798300 -20072.510000 -179.004539 -33.712061 -20256.370000 -179.104545 -33.729140 -23393.000000 0.000000 0.000000 0.000000
-179.002537 -33.943001 -16832.120000 -178.931480 -34.007953 -14548.280000 -178.889671 -33.927500 -14616.180000 0.000000 0.000000 0.000000
-179.082860 -33.884556 -19989.660000 -179.186211 -33.901316 -23229.880000 -179.119726 -33.967458 -19672.120000 0.000000 0.000000 0.000000
179.922641 -36.385387 -11754.680000 179.869049 -36.465260 -11843.180000 179.979568 -36.463684 -10163.900000 0.000000 0.000000 0.000000
179.977135 -36.310110 -11523.550000 179.922641 -36.385387 -11754.680000 -179.962887 -36.386886 -10050.020000 0.000000 0.000000 0.000000
-179.921781 -36.166876 -11327.480000 -179.989530 -36.096276 -13285.220000 179.967444 -36.170681 -13200.290000 0.000000 0.000000 0.000000
-178.047139 -31.555940 -19827.870000 -177.949865 -31.527808 -17686.700000 -178.007453 -31.470848 -19888.930000 0.000000 0.000000 0.000000
-178.047139 -31.555940 -19827.870000 -178.007453 -31.470848 -19888.930000 -178.104367 -31.487374 -22693.040000 0.000000 0.000000 0.000000
-178.086963 -31.641380 -19881.960000 -178.186259 -31.655259 -22785.890000 -178.130685 -31.726965 -19906.150000 0.000000 0.000000 0.000000
